set,unit_id
train,80808
train,123451
train,100436
train,143539
train,173109
train,22212
train,180547
train,76295
train,101045
train,86949
train,80996
train,109428
train,100310
train,154441
train,22194
train,182529
train,80751
train,22388
train,73696
train,179800
train,143540
train,80568
train,174352
train,75318
train,175014
train,101219
train,122426
train,180329
train,110220
train,123612
train,180899
train,78554
train,179783
train,25819
train,23178
train,100265
train,123368
train,144085
train,178423
train,76591
train,71906
train,22033
train,143333
train,143637
train,81425
train,74098
train,98817
train,185367
train,73305
train,76023
train,22071
train,144247
train,181059
train,75070
train,149652
train,143703
train,159369
train,177380
train,176739
train,82601
train,72984
train,174520
train,72696
train,176538
train,168537
train,78115
train,76035
train,174903
train,168000
train,179573
train,143914
train,20926
train,125340
train,99908
train,149609
train,154280
train,72670
train,78456
train,184907
train,80868
train,180150
train,98670
train,183217
train,123794
train,26031
train,139714
train,72866
train,109175
train,78502
train,110630
train,111479
train,181948
train,174192
train,71726
train,175275
train,179794
train,72287
train,177628
train,77807
train,181607
train,21666
train,177223
train,111665
train,77948
train,149718
train,173624
train,87493
train,124598
train,76722
train,80053
train,154898
train,70525
train,178986
train,143371
train,74995
train,180069
train,125128
train,124811
train,167779
train,109659
train,175762
train,73901
train,175786
train,81366
train,186537
train,180401
train,108968
train,87185
train,176788
train,185220
train,110637
train,79839
train,149739
train,82681
train,70396
train,23648
train,124776
train,186225
train,82475
train,110950
train,179966
train,180055
train,180034
train,122821
train,183687
train,75710
train,185124
train,100292
train,179687
train,21122
train,122953
train,80862
train,26637
train,111415
train,183206
train,185160
train,109866
train,71255
train,181032
train,175529
train,82200
train,175882
train,86689
train,21321
train,99619
train,80827
train,168437
train,124847
train,98275
train,180633
train,143533
train,99455
train,173150
train,124512
train,111420
train,180916
train,124064
train,182815
train,175144
train,180444
train,146078
train,183578
train,74424
train,78328
train,111340
train,72938
train,122836
train,26706
train,149958
train,158972
train,180630
train,73961
train,25506
train,73709
train,82096
train,21444
train,23768
train,177184
train,110076
train,21977
train,124405
train,77224
train,72110
train,100909
train,75489
train,168767
train,110642
train,70797
train,78411
train,100295
train,72309
train,112188
train,81202
train,110913
train,22213
train,123680
train,71113
train,112029
train,80655
train,72284
train,182680
train,174640
train,77006
train,123230
train,108988
train,122338
train,178243
train,186485
train,181835
train,100743
train,74707
train,75073
train,123583
train,87036
train,185378
train,87347
train,78152
train,75420
train,75834
train,159546
train,124862
train,81388
train,180702
train,181627
train,110104
train,21748
train,184401
train,159305
train,168050
train,177249
train,123096
train,98222
train,23115
train,175772
train,80695
train,77214
train,100206
train,159527
train,186387
train,26558
train,169095
train,73502
train,139311
train,181635
train,143481
train,98933
train,124363
train,175480
train,174363
train,173187
train,99855
train,25711
train,139752
train,99430
train,100469
train,98561
train,123306
train,184472
train,111477
train,180035
train,174190
train,124089
train,99523
train,175145
train,103986
train,70216
train,176348
train,168698
train,77278
train,179792
train,73587
train,110604
train,109386
train,176567
train,75393
train,124967
train,78885
train,75845
train,174184
train,180477
train,178364
train,184392
train,78949
train,98365
train,159466
train,74094
train,98292
train,176079
train,174626
train,178438
train,181291
train,25418
train,173059
train,86548
train,111294
train,100641
train,75350
train,21745
train,21356
train,98466
train,123895
train,21138
train,109804
train,182789
train,124943
train,72788
train,149587
train,179675
train,172911
train,82357
train,180679
train,25712
train,110607
train,175564
train,22227
train,181547
train,167849
train,168464
train,123116
train,86574
train,75640
train,74720
train,98819
train,75144
train,74100
train,76870
train,82635
train,185391
train,79986
train,73960
train,21395
train,177760
train,79306
train,185706
train,175735
train,124595
train,26387
train,77853
train,24967
train,71421
train,183058
train,183296
train,176021
train,21705
train,23983
train,26048
train,99093
train,75155
train,175634
train,182983
train,176684
train,175622
train,180388
train,175191
train,180267
train,168132
train,176730
train,123699
train,110829
train,77517
train,24338
train,177486
train,168687
train,125353
train,22928
train,109682
train,185691
train,108798
train,149460
train,181494
train,80863
train,182249
train,111868
train,175604
train,77734
train,123541
train,186356
train,186315
train,177052
train,159258
train,184813
train,145942
train,80752
train,184013
train,24576
train,123298
train,72611
train,80005
train,78148
train,77140
train,82579
train,73603
train,76557
train,110305
train,78715
train,25054
train,79233
train,180300
train,81585
train,186406
train,155458
train,72993
train,185667
train,139313
train,21922
train,167847
train,158904
train,76771
train,71533
train,79327
train,71214
train,179650
train,183647
train,178506
train,181868
train,74022
train,80003
train,123198
train,139323
train,72550
train,111246
train,177069
train,101021
train,177763
train,155189
train,185729
train,144080
train,175449
train,74005
train,168556
train,183862
train,73764
train,168014
train,70292
train,82411
train,82722
train,70558
train,86562
train,81850
train,184433
train,112308
train,110930
train,167629
train,74941
train,112382
train,99453
train,182229
train,176909
train,176023
train,109347
train,184152
train,79315
train,77213
train,180041
train,74203
train,24785
train,23347
train,98978
train,99558
train,75405
train,80429
train,159716
train,111623
train,183245
train,177012
train,181147
train,181820
train,123751
train,100357
train,71851
train,79628
train,73326
train,80246
train,167617
train,81362
train,70917
train,100681
train,25290
train,21409
train,154362
train,70710
train,23278
train,100297
train,73445
train,74853
train,158950
train,178482
train,73104
train,109809
train,178338
train,167751
train,172790
train,103740
train,154291
train,178341
train,99569
train,186253
train,100407
train,182469
train,21166
train,70520
train,77507
train,167735
train,167874
train,149902
train,176674
train,26096
train,71674
train,70844
train,149698
train,99942
train,112195
train,98504
train,109410
train,125523
train,76697
train,123938
train,159641
train,79320
train,99552
train,99534
train,123443
train,71659
train,123617
train,77461
train,185624
train,155041
train,185660
train,78043
train,180081
train,22105
train,78964
train,143729
train,168713
train,26038
train,154929
train,71774
train,123844
train,100596
train,184557
train,82041
train,109856
train,122296
train,72567
train,76964
train,21464
train,98194
train,23620
train,167699
train,109158
train,81797
train,112004
train,99932
train,181744
train,124085
train,182842
train,173162
train,179992
train,180696
train,178429
train,75528
train,75532
train,143482
train,154620
train,167644
train,80624
train,24602
train,71508
train,78233
train,22497
train,173797
train,181582
train,112370
train,146081
train,173373
train,76590
train,179731
train,155390
train,159572
train,72416
train,173897
train,81737
train,26329
train,100339
train,110663
train,123163
train,139574
train,74083
train,182870
train,108949
train,22451
train,176746
train,154590
train,73362
train,26689
train,178941
train,184107
train,23080
train,180259
train,183876
train,70240
train,82069
train,81563
train,82054
train,143562
train,24550
train,81316
train,183775
train,72508
train,80387
train,184746
train,75282
train,24875
train,100762
train,182087
train,72941
train,182906
train,181536
train,186589
train,168455
train,168045
train,184449
train,174527
train,77656
train,185777
train,123159
train,159349
train,73197
train,21512
train,23127
train,184997
train,177013
train,177634
train,26783
train,99150
train,159644
train,174561
train,177262
train,180304
train,139501
train,111603
train,22132
train,168945
train,79340
train,176269
train,73175
train,176754
train,159784
train,25932
train,22046
train,111669
train,145981
train,78635
train,183608
train,111253
train,154884
train,185831
train,173686
train,154934
train,23992
train,82294
train,71078
train,139713
train,26003
train,73183
train,173823
train,183269
train,185460
train,80707
train,184176
train,124244
train,99710
train,181539
train,77589
train,80486
train,110546
train,177195
train,146162
train,155436
train,179198
train,159148
train,22334
train,98558
train,74095
train,183910
train,26612
train,180544
train,178709
train,143740
train,177800
train,176059
train,175470
train,109542
train,74533
train,179489
train,99693
train,145961
train,185835
train,175504
train,70460
train,179593
train,82035
train,159252
train,26805
train,110296
train,23476
train,78793
train,182437
train,167588
train,185953
train,184440
train,80541
train,80007
train,71905
train,179013
train,124650
train,111376
train,143858
train,123514
train,186566
train,110811
train,21191
train,182953
train,70871
train,143475
train,22636
train,111960
train,184874
train,100176
train,183035
train,158875
train,182170
train,98925
train,82017
train,183085
train,80566
train,125381
train,75376
train,25474
train,100329
train,99260
train,24979
train,70944
train,175892
train,103589
train,76592
train,139463
train,179485
train,87312
train,182035
train,184843
train,122662
train,73897
train,184877
train,103732
train,112016
train,169059
train,81959
train,108809
train,72337
train,122962
train,155214
train,110124
train,169083
train,178455
train,25306
train,109397
train,154589
train,184441
train,184845
train,167653
train,182357
train,179160
train,155280
train,72282
train,159433
train,125505
train,77154
train,179122
train,87141
train,186391
train,154256
train,110969
train,111939
train,73372
train,183403
train,112153
train,98467
train,182142
train,23656
train,159525
train,167659
train,186351
train,22324
train,25630
train,181596
train,182868
train,123424
train,80800
train,25405
train,77802
train,143517
train,71670
train,24675
train,24420
train,79312
train,168699
train,109518
train,71850
train,24801
train,99800
train,177698
train,110897
train,74965
train,110153
train,78573
train,177743
train,24030
train,79666
train,183790
train,70758
train,23114
train,184264
train,71556
train,109250
train,110313
train,80390
train,175430
train,98520
train,74888
train,100578
train,87361
train,70479
train,25019
train,79692
train,99254
train,122301
train,175473
train,180890
train,78950
train,73655
train,100828
train,122991
train,74043
train,177128
train,24464
train,182801
train,79502
train,178812
train,185724
train,78624
train,109794
train,101073
train,23606
train,22065
train,21927
train,24530
train,122539
train,184714
train,24195
train,154661
train,73447
train,110939
train,26414
train,78807
train,159558
train,81074
train,176604
train,175399
train,179193
train,123923
train,80224
train,122975
train,174824
train,124130
train,168124
train,72609
train,98665
train,175559
train,109069
train,159587
train,124791
train,176346
train,98441
train,24189
train,177790
train,82767
train,78888
train,24005
train,98953
train,79507
train,177053
train,178472
train,104041
train,72533
train,110097
train,177296
train,22992
train,184489
train,176277
train,174642
train,177241
train,111556
train,73567
train,23674
train,176113
train,110624
train,99118
train,100212
train,110670
train,174479
train,123244
train,79997
train,21327
train,111409
train,181204
train,25533
train,185398
train,123448
train,183262
train,183106
train,25684
train,103685
train,86796
train,25283
train,149471
train,81776
train,25292
train,125127
train,81809
train,184674
train,73516
train,143621
train,77447
train,176609
train,74617
train,72946
train,168271
train,154370
train,123397
train,182242
train,75620
train,22051
train,82168
train,123666
train,23404
train,125347
train,100324
train,110033
train,103748
train,79852
train,179322
train,143554
train,100440
train,73903
train,174158
train,182791
train,182009
train,172764
train,78358
train,185050
train,82893
train,78107
train,72243
train,139660
train,174255
train,184201
train,174662
train,22082
train,155184
train,73376
train,184906
train,101051
train,177844
train,125328
train,98316
train,22728
train,180288
train,185466
train,109423
train,124625
train,22944
train,21114
train,71346
train,154809
train,72801
train,149759
train,168414
train,154586
train,139423
train,80663
train,176201
train,81932
train,103598
train,159808
train,110463
train,184533
train,112237
train,177817
train,21635
train,179812
train,71653
train,72231
train,111077
train,178273
train,179877
train,183351
train,73777
train,22920
train,168672
train,149458
train,173832
train,186270
train,25149
train,82691
train,186309
train,178316
train,154850
train,26392
train,159185
train,79365
train,76016
train,70827
train,146298
train,173863
train,185352
train,98747
train,185581
train,183780
train,77432
train,99653
train,173991
train,112461
train,70498
train,74848
train,99931
train,110970
train,75564
train,98849
train,143462
train,24190
train,122957
train,182837
train,125225
train,98532
train,72457
train,154338
train,79520
train,185902
train,71278
train,82854
train,81336
train,167783
train,23091
train,99524
train,184852
train,25602
train,109371
train,75328
train,144135
train,168213
train,79330
train,72402
train,159335
train,181410
train,108871
train,177764
train,70330
train,24332
train,25058
train,25406
train,70611
train,77005
train,74454
train,174437
train,77871
train,123216
train,176040
train,78017
train,179303
train,179909
train,112268
train,144146
train,86955
train,81325
train,98633
train,110226
train,182839
train,143967
train,70585
train,22323
train,76438
train,80673
train,154712
train,149577
train,143747
train,103943
train,110874
train,180665
train,146061
train,183048
train,180404
train,176086
train,149670
train,178244
train,168729
train,70875
train,76673
train,184091
train,122733
train,26029
train,81076
train,76737
train,22783
train,154517
train,80949
train,176416
train,125275
train,78344
train,155430
train,110385
train,179202
train,25524
train,22741
train,82203
train,175988
train,182343
train,100851
train,70279
train,22800
train,81810
train,159741
train,186019
train,23607
train,100613
train,25727
train,72657
train,21497
train,103650
train,109839
train,21195
train,81238
train,79465
train,185411
train,26606
train,76787
train,79763
train,177682
train,111521
train,125141
train,24157
train,159599
train,168559
train,78802
train,182625
train,185274
train,99677
train,99242
train,100520
train,23741
train,186140
train,179494
train,81137
train,82015
train,100409
train,109442
train,175036
train,123624
train,154444
train,176454
train,73953
train,176132
train,79980
train,179589
train,74172
train,155333
train,109482
train,184743
train,78847
train,168330
train,111598
train,149971
train,86965
train,179248
train,26608
train,72049
train,175471
train,71576
train,186374
train,23086
train,176011
train,173600
train,80360
train,73595
train,184734
train,123927
train,80925
train,25998
train,73275
train,21907
train,100755
train,79462
train,101153
train,177861
train,77348
train,75516
train,168564
train,122631
train,98996
train,81696
train,81455
train,184443
train,109074
train,180823
train,184031
train,179362
train,154550
train,175322
train,168533
train,185412
train,110367
train,76399
train,125581
train,99255
train,111810
train,154371
train,122454
train,124766
train,174822
train,77133
train,185155
train,78351
train,99555
train,124805
train,24562
train,81243
train,79707
train,185543
train,159163
train,73834
train,124524
train,74503
train,73202
train,123278
train,174468
train,177290
train,25519
train,21872
train,99547
train,110369
train,86567
train,185011
train,26230
train,77686
train,71069
train,103585
train,72079
train,75905
train,78831
train,149925
train,185668
train,175423
train,181295
train,181640
train,21668
train,177936
train,73102
train,73878
train,79924
train,108981
train,111657
train,20884
train,73395
train,80425
train,176579
train,177496
train,179910
train,81109
train,98705
train,82037
train,78464
train,185119
train,178180
train,176627
train,73662
train,149459
train,75894
