set,unit_id
train,182513
train,24137
train,81379
train,182916
train,176551
train,181002
train,23682
train,71605
train,100320
train,178153
train,149647
train,71873
train,185409
train,87221
train,80459
train,110150
train,112000
train,143746
train,180597
train,76417
train,168184
train,79254
train,186015
train,173000
train,78627
train,86952
train,25941
train,180088
train,71181
train,75466
train,110800
train,21889
train,124296
train,177334
train,78611
train,184102
train,82484
train,149763
train,72720
train,109007
train,79174
train,75812
train,168226
train,184805
train,124799
train,81637
train,184825
train,178801
train,183056
train,168095
train,143838
train,74055
train,167998
train,86704
train,184719
train,99769
train,100552
train,111065
train,78924
train,98461
train,81361
train,79475
train,86584
train,168019
train,122678
train,173103
train,71293
train,71228
train,70994
train,183345
train,183387
train,110649
train,149958
train,81896
train,25563
train,78677
train,112247
train,75465
train,143963
train,87030
train,21092
train,24975
train,185146
train,25305
train,174876
train,167801
train,185472
train,77688
train,21497
train,80578
train,81716
train,77776
train,168810
train,109827
train,154450
train,154370
train,183930
train,103714
train,111091
train,154324
train,178087
train,73654
train,74789
train,173459
train,22751
train,77821
train,123985
train,71716
train,178351
train,73911
train,77227
train,109236
train,103632
train,123178
train,154793
train,144177
train,123345
train,143900
train,109641
train,81870
train,25503
train,175470
train,183746
train,173217
train,124175
train,179504
train,24547
train,72594
train,22943
train,72487
train,23895
train,21567
train,124276
train,174659
train,71615
train,175586
train,158970
train,73501
train,185240
train,76381
train,22512
train,80648
train,74482
train,174508
train,82246
train,109971
train,183735
train,74446
train,109540
train,23298
train,23995
train,124949
train,109567
train,74848
train,144116
train,80406
train,77189
train,23896
train,86726
train,75105
train,139411
train,87249
train,146360
train,79401
train,73368
train,26148
train,177482
train,109765
train,167875
train,25306
train,168068
train,77048
train,111177
train,100308
train,100182
train,179101
train,125143
train,182826
train,177725
train,79305
train,82187
train,183852
train,108858
train,100567
train,72086
train,78261
train,100441
train,180024
train,86559
train,185165
train,175660
train,122363
train,98749
train,178781
train,178807
train,20864
train,100122
train,174879
train,111363
train,21388
train,181683
train,184859
train,25606
train,143751
train,149722
train,178719
train,159547
train,168794
train,111740
train,186099
train,184262
train,125076
train,110898
train,183235
train,24596
train,185063
train,74179
train,73517
train,124570
train,100987
train,168140
train,175314
train,139371
train,173637
train,111078
train,176069
train,109748
train,122596
train,25942
train,109802
train,103658
train,81318
train,143630
train,173475
train,180354
train,177193
train,111538
train,26404
train,81455
train,100482
train,173586
train,124831
train,22967
train,155250
train,26284
train,100732
train,98425
train,22158
train,122426
train,26234
train,173344
train,74164
train,182786
train,179172
train,99627
train,87271
train,22928
train,182694
train,179161
train,143962
train,183766
train,79844
train,168147
train,185794
train,73805
train,149645
train,73580
train,81741
train,78592
train,179686
train,109870
train,185978
train,110582
train,109068
train,23431
train,101208
train,76335
train,176147
train,122857
train,24338
train,80276
train,109987
train,70297
train,76577
train,70888
train,184172
train,111435
train,139610
train,82733
train,184707
train,79669
train,22905
train,144086
train,179024
train,98322
train,104031
train,173635
train,154928
train,99523
train,79167
train,80984
train,149578
train,177737
train,110629
train,183384
train,74438
train,112429
train,78481
train,173836
train,184526
train,179150
train,184062
train,109826
train,110235
train,76227
train,159257
train,176830
train,123789
train,26273
train,70553
train,159527
train,26226
train,178646
train,78063
train,23763
train,143489
train,180452
train,139328
train,108887
train,184778
train,73645
train,180170
train,99832
train,73375
train,182833
train,70751
train,70857
train,182628
train,182314
train,139365
train,182534
train,25347
train,80466
train,21843
train,76888
train,81661
train,25936
train,82705
train,80119
train,75278
train,149727
train,175196
train,86872
train,98635
train,125421
train,22045
train,183919
train,184810
train,78976
train,109607
train,173926
train,101052
train,26735
train,123296
train,173281
train,74018
train,110940
train,184790
train,73924
train,21346
train,100194
train,178779
train,79479
train,22808
train,182509
train,73881
train,167892
train,175116
train,78702
train,70715
train,82368
train,184768
train,100420
train,123678
train,125602
train,178915
train,181595
train,184949
train,70694
train,110871
train,71428
train,100470
train,123557
train,172884
train,104001
train,110513
train,23631
train,181641
train,184266
train,143339
train,80766
train,23985
train,78092
train,82450
train,185928
train,73641
train,173250
train,75114
train,110162
train,155116
train,110819
train,172796
train,23024
train,123126
train,75490
train,183954
train,177338
train,99626
train,177271
train,81277
train,100221
train,181833
train,139529
train,76010
train,25706
train,99264
train,122628
train,185027
train,104159
train,183347
train,22092
train,183556
train,21495
train,184368
train,21478
train,70449
train,186601
train,177457
train,73995
train,178955
train,110496
train,176923
train,26375
train,76097
train,154875
train,155480
train,23466
train,184955
train,74145
train,77371
train,174874
train,109885
train,22715
train,173859
train,184230
train,23694
train,74348
train,22587
train,111093
train,122776
train,100651
train,111647
train,109832
train,77319
train,25940
train,24287
train,23521
train,176737
train,179266
train,123495
train,87392
train,123008
train,139724
train,75914
train,123833
train,26214
train,26754
train,23159
train,21263
train,158944
train,109597
train,74406
train,178143
train,24361
train,78392
train,124255
train,110673
train,184675
train,73393
train,149597
train,73161
train,99630
train,183287
train,184025
train,175362
train,87390
train,139707
train,124227
train,81966
train,25386
train,24873
train,169041
train,159224
train,173338
train,159052
train,101124
train,123743
train,184020
train,79047
train,183248
train,26338
train,167624
train,72593
train,87161
train,155295
train,143580
train,71886
train,98586
train,101146
train,71673
train,82020
train,139381
train,100529
train,71467
train,110428
train,99618
train,179952
train,122707
train,144096
train,167621
train,143476
train,175953
train,174850
train,73416
train,112319
train,87355
train,24797
train,76287
train,182944
train,26189
train,73331
train,24533
train,70882
train,103724
train,78283
train,184870
train,98211
train,181585
train,80072
train,149833
train,175189
train,149630
train,86590
train,185571
train,23807
train,122777
train,182341
train,168483
train,109768
train,78907
train,174786
train,23199
train,124143
train,183654
train,86614
train,99176
train,179889
train,25653
train,87199
train,26032
train,99972
train,80972
train,24471
train,180649
train,77182
train,23778
train,81514
train,75491
train,175530
train,168555
train,139311
train,108935
train,109613
train,21502
train,176623
train,183676
train,179347
train,174287
train,72715
train,169040
train,70897
train,182847
train,110294
train,125411
train,77831
train,179232
train,104131
train,99788
train,74954
train,181039
train,177626
train,78597
train,149911
train,179919
train,26179
train,23464
train,154947
train,154330
train,168611
train,174286
train,87388
train,99394
train,79467
train,73849
train,155244
train,103695
train,176336
train,23543
train,22687
train,176819
train,23821
train,100291
train,23880
train,154599
train,168709
train,71283
train,71513
train,178303
train,182072
train,143912
train,100371
train,70229
train,123675
train,185337
train,76266
train,86834
train,23192
train,74228
train,181321
train,124054
train,175520
train,181919
train,122865
train,26622
train,75533
train,22297
train,82571
train,149504
train,112114
train,174690
train,181020
train,87209
train,124839
train,77392
train,174065
train,24645
train,183136
train,75496
train,71815
train,124219
train,144235
train,182230
train,139186
train,177002
train,98688
train,169009
train,176459
train,99798
train,168899
train,168813
train,122351
train,177817
train,173640
train,125504
train,73803
train,70931
train,82335
train,125019
train,123424
