set,unit_id
train,86726
train,168646
train,81167
train,99987
train,125030
train,76330
train,180218
train,184941
train,167538
train,26331
train,98805
train,100684
train,22761
train,98580
train,174851
train,122593
train,81582
train,154342
train,154892
train,86568
train,172746
train,185263
train,139325
train,143534
train,124537
train,139502
train,181666
train,174427
train,184192
train,143371
train,175349
train,149837
train,81864
train,79576
train,22572
train,175447
train,181250
train,109297
train,183366
train,182388
train,185504
train,82123
train,173639
train,182087
train,110013
train,23066
train,99143
train,184056
train,75129
train,81701
train,81989
train,123983
train,175595
train,74032
train,81375
train,176291
train,139551
train,177905
train,124527
train,173531
train,100842
train,178200
train,125415
train,168345
train,80368
train,80541
train,183442
train,26712
train,179691
train,178109
train,183076
train,77128
train,124875
train,76518
train,78652
train,74682
train,73629
train,20984
train,109911
train,177036
train,112314
train,25084
train,103571
train,100086
train,180624
train,82706
train,149872
train,176971
train,77192
train,175427
train,112099
train,181255
train,75682
train,174181
train,21821
train,186348
train,77412
train,81572
train,22870
train,80545
train,125054
train,143382
train,70351
train,183716
train,82809
train,182100
train,99781
train,100146
train,71123
train,72668
train,110113
train,176948
train,71996
train,185667
train,186573
train,180959
train,70425
train,74354
train,123723
train,74025
train,177312
train,177514
train,175401
train,80037
train,144018
train,26118
train,178299
train,173279
train,75614
train,71266
train,159511
train,25666
train,87518
train,103857
train,26278
train,182371
train,174145
train,71864
train,181129
train,24036
train,174108
train,159669
train,79307
train,111677
train,22276
train,98794
train,139522
train,74461
train,79201
train,70699
train,124253
train,122663
train,172899
train,23632
train,25849
train,167941
train,125435
train,100694
train,74099
train,70286
train,73065
train,168141
train,24969
train,111825
train,175075
train,78377
train,71295
train,81075
train,76600
train,25292
train,179773
train,175911
train,179860
train,21151
train,82249
train,72382
train,185915
train,75394
train,124533
train,100545
train,173610
train,24042
train,73272
train,25088
train,98914
train,22444
train,25112
train,111649
train,122772
train,109547
train,175463
train,168556
train,186397
train,100196
train,176966
train,173358
train,173784
train,177543
train,80352
train,82234
train,180619
train,78795
train,87394
train,184073
train,124732
train,185635
train,99737
train,172896
train,177225
train,80310
train,124096
train,82022
train,125268
train,76713
train,110540
train,70645
train,185400
train,77642
train,183282
train,81568
train,146346
train,99863
train,25152
train,124097
train,168367
train,76060
train,78368
train,175667
train,75676
train,177262
train,123667
train,110962
train,87162
train,23708
train,175866
train,174175
train,70846
train,180164
train,76790
train,184599
train,125150
train,174353
train,75164
train,175537
train,73330
train,177682
train,70283
train,185728
train,111637
train,123179
train,73299
train,25500
train,184786
train,71145
train,143696
train,25211
train,179008
train,109086
train,109484
train,72684
train,149555
train,112457
train,76387
train,110132
train,167858
train,99212
