set,unit_id
train,77081
train,172664
train,182520
train,111431
train,176461
train,177804
train,125448
train,79917
train,177944
train,78708
train,145944
train,77191
train,110358
train,175676
train,139204
train,99231
train,70453
train,100059
train,77538
train,87359
train,143454
train,99355
train,81769
train,124924
train,24394
train,111315
train,181322
train,25118
train,21819
train,100364
train,79676
train,185460
train,174889
train,185281
train,177124
train,76137
train,159069
train,183761
train,75867
train,184999
train,74959
train,176824
train,175355
train,111014
train,168646
train,181375
train,80531
train,23173
train,177148
train,100492
train,24170
train,123172
train,175496
train,21905
train,167573
train,77624
train,149626
train,173159
train,183070
train,79957
train,122906
train,143994
train,181331
train,70841
train,81461
train,21364
train,176998
train,174655
train,109958
train,179779
train,108849
train,82891
train,21721
train,76480
train,182842
train,143734
train,168490
train,184957
train,75372
train,111351
train,77040
train,176557
train,176662
train,71672
train,25760
train,174503
train,182221
train,72711
train,178238
train,177307
train,103901
train,99193
train,21011
train,139270
train,124261
train,26685
train,181147
train,98388
train,22478
train,177485
train,174023
train,173016
train,181484
train,143306
train,25461
train,80220
train,75031
train,139466
train,173198
train,101104
train,82589
train,182183
train,154650
train,21092
train,75011
train,76545
train,185074
train,149698
train,149469
train,73107
train,180176
train,183591
train,73785
train,104095
train,169054
train,168859
train,80274
train,110091
train,182140
train,110584
train,75207
train,149919
train,77078
train,74153
train,143525
train,144080
train,186366
train,178770
train,98997
train,173382
train,174369
train,22700
train,71947
train,76065
train,183011
train,112076
train,81955
train,23074
train,146183
train,176262
train,167612
train,159611
train,77710
train,159227
train,81110
train,154369
train,79772
train,181020
train,143798
train,177246
train,76600
train,159022
train,146026
train,109850
train,77594
train,75550
train,172744
train,154479
train,25143
train,75299
train,70482
train,154784
train,110749
train,72203
train,82720
train,25202
train,176502
train,124303
train,23382
train,111190
train,79224
train,172892
train,108793
train,125213
train,103627
train,159281
train,186395
train,104031
train,155138
train,73106
train,21250
train,70448
train,181963
train,80565
train,77262
train,100822
train,77883
train,154561
train,72568
train,186486
train,72231
train,70768
train,25694
train,182323
train,73646
train,176497
train,125095
train,81125
train,122633
train,124565
train,123924
train,22252
train,21222
train,175017
train,168312
train,179846
train,79416
train,26274
train,71680
train,111223
train,101252
train,186597
train,176659
train,23497
train,181025
train,72431
train,70271
train,176214
train,181443
train,144087
train,177999
train,25838
train,183915
train,25362
train,186269
train,185926
train,110850
train,78041
train,23629
train,108845
train,168712
train,80294
train,80662
train,86541
train,167948
train,22541
train,184692
train,86956
train,98329
train,81747
train,176601
train,124043
train,82034
train,71428
train,77469
train,21393
train,87525
train,78150
train,79338
train,99208
train,74245
train,76415
train,23626
train,26186
train,183524
train,78362
train,122583
train,184270
train,183438
train,86549
train,155052
train,168945
train,73767
train,185115
train,23901
train,180122
train,100446
train,25561
train,24096
train,183503
train,154984
train,149712
train,168061
train,179324
train,158938
train,78496
train,174567
train,159437
train,176108
train,99634
train,181122
train,173937
train,78558
train,101022
train,23495
train,173331
train,183973
train,73455
train,186227
train,181121
