set,unit_id
train,12690
train,19550
train,11937
train,45312
train,5216
train,31058
train,29667
train,23195
train,3603
train,18272
train,13275
train,47215
train,18418
train,49185
train,33063
train,35130
train,13244
train,42273
train,40132
train,6158
train,20422
train,5947
train,30101
train,44329
train,1552
train,6709
train,14366
train,37364
train,8728
train,39870
train,4710
train,31130
train,27904
train,5386
train,30181
train,26894
train,10117
train,28696
train,5924
train,21288
train,7971
train,1897
train,21806
train,32187
train,4240
train,9043
train,41318
train,7066
train,42239
train,2983
train,32536
train,37179
train,30726
train,48995
train,13788
train,26944
train,50794
train,50170
train,28428
train,38786
train,46683
train,30856
train,5608
train,12824
train,13149
train,44038
train,36187
train,25053
train,38215
train,49624
train,49162
train,42501
train,10424
train,6558
train,24051
train,29745
train,27278
train,7670
train,20866
train,27473
train,17033
train,8081
train,18125
train,4635
train,18639
train,18345
train,43587
train,3129
train,24041
train,23831
train,38751
train,27977
train,11280
train,47557
train,44561
train,29605
train,42453
train,5418
train,35753
train,45311
train,19236
train,14211
train,15215
train,47611
train,28717
train,8229
train,25776
train,19602
train,26216
train,13227
train,9638
train,49724
train,35474
train,27101
train,11364
train,20060
train,19247
train,10040
train,35381
train,15302
train,28092
train,36049
train,36663
train,47685
train,14191
train,8373
train,25014
train,26571
train,33048
train,15670
train,643
train,5743
train,24953
train,38704
train,23994
train,26308
train,9630
train,37299
train,28500
train,41850
train,24747
train,43413
train,20532
train,7770
train,20134
train,12327
train,47877
train,21080
train,12386
train,18929
train,23372
train,21394
train,27761
train,44478
train,4757
train,26302
train,4767
train,7148
train,42894
train,38516
train,10426
train,50021
train,34791
train,35180
train,29854
train,45163
train,18664
train,32796
train,27935
train,10978
train,3168
train,22856
train,36715
train,39908
train,27214
train,12773
train,50178
train,16001
train,19461
train,27883
train,26953
train,31561
train,401
train,2806
train,5866
train,14481
train,12467
train,17900
train,30469
train,11603
train,3961
train,36148
train,50271
train,27317
train,44727
train,12385
train,9454
train,1911
train,3988
train,33181
train,3303
train,26880
train,20841
train,17242
train,5961
train,44922
train,30677
train,46985
train,42809
train,10407
train,9573
train,28980
train,19462
train,40957
train,12299
train,24444
train,29813
train,7149
train,48390
train,23222
train,14209
train,37112
train,39936
train,26919
train,21126
train,19118
train,40451
train,30891
train,21000
train,9106
train,30811
train,43153
train,44119
train,16241
train,22237
train,20749
train,22969
train,40058
train,16281
train,11924
train,35874
train,10121
train,26987
train,45974
train,310
train,46182
train,49329
train,24714
train,24422
train,2359
train,8334
train,45844
train,2046
train,4816
train,15195
train,34949
train,24840
train,10884
train,36862
train,42968
train,35339
train,38726
train,10584
train,46912
train,48457
train,37245
train,26765
train,15077
train,28859
train,33993
train,17727
train,24562
train,4084
train,43099
train,11766
train,25096
train,44278
train,46221
train,33987
train,1625
train,35847
train,22702
train,34470
train,5997
train,50609
train,10455
train,31385
train,34844
train,15231
train,33559
train,44373
train,18153
train,36425
train,10036
train,36578
train,21951
train,35240
train,11036
train,14616
train,16472
train,13
train,46860
train,17781
train,12890
train,48532
train,38291
train,5109
train,3632
train,2802
train,8942
train,37701
train,2886
train,9713
train,33994
train,27275
train,29131
train,12395
train,16630
train,24947
train,11704
train,44679
train,8919
train,19071
train,25155
train,46257
train,36856
train,36613
train,43380
train,50504
train,35087
train,31908
train,44515
train,36264
train,5972
train,35636
train,14227
train,1183
train,6219
train,48929
train,21379
train,28988
train,46184
train,33204
train,41596
train,12356
train,6301
train,45536
train,6535
train,18414
train,19280
train,6664
train,4925
train,6314
train,19576
train,39461
train,25508
train,1586
train,39854
train,21665
train,26365
train,43938
train,12145
train,18121
train,22708
train,36082
train,26087
train,20417
train,50842
train,6906
train,48287
train,45433
train,38545
train,6874
train,46308
train,11956
train,26827
train,30514
train,6317
train,14778
train,16685
train,23717
train,794
train,4500
train,34101
train,49595
train,18267
train,47933
train,651
train,38130
train,44775
train,6951
train,41814
train,37975
train,12152
train,13598
train,8434
train,33515
train,15611
train,42616
train,7515
train,29183
train,10699
train,9199
train,46775
train,41844
train,26014
train,38622
train,34677
train,42168
train,44206
train,31366
train,40888
train,25867
train,13837
train,24939
train,19435
train,36451
train,22453
train,7418
train,7451
train,4798
train,36568
train,2947
train,19187
train,15799
train,41643
train,22925
train,45572
train,46365
train,16168
train,20035
train,41608
train,34084
train,15555
train,24210
train,11632
train,50564
train,9623
train,8812
train,13731
train,21249
train,37445
train,47987
train,18117
train,12447
train,42456
train,21859
train,33121
train,46763
train,18141
train,2341
train,5897
train,3922
train,16246
train,43783
