set,unit_id
train,179653
train,82481
train,100702
train,23792
train,76562
train,77667
train,176585
train,122882
train,122756
train,21655
train,172715
train,75820
train,168434
train,159023
train,181366
train,182657
train,25831
train,103934
train,182603
train,176253
train,78376
train,76621
train,185565
train,71497
train,100011
train,186366
train,86706
train,75344
train,172917
train,80639
train,81099
train,183401
train,70676
train,173348
train,173511
train,179771
train,111314
train,103600
train,22664
train,124529
train,78564
train,21548
train,73425
train,23501
train,168512
train,112117
train,25064
train,80954
train,71013
train,80925
train,76104
train,109787
train,21643
train,71839
train,80114
train,98479
train,111603
train,24783
train,168874
train,175069
train,154873
train,186359
train,75145
train,82720
train,180862
train,73853
train,24241
train,74868
train,78465
train,179469
train,25825
train,82448
train,21190
train,184417
train,79702
train,173728
train,185483
train,168919
train,25661
train,184566
train,159686
train,175320
train,176302
train,77894
train,78678
train,98935
train,179042
train,123736
train,78230
train,146243
train,169027
train,180940
train,125384
train,139305
train,22375
train,78059
train,75413
train,99676
train,23380
train,145969
train,78670
train,25575
train,98492
train,109788
train,111161
train,182512
train,23064
train,72427
train,173344
train,139407
train,26227
train,103771
train,175825
train,86819
train,81894
train,74435
train,77457
train,98325
train,173131
train,122367
train,104063
train,183168
train,80822
train,79008
train,103580
train,139716
train,70453
train,78946
train,24570
train,77142
train,72215
train,73959
train,181006
train,182013
train,167620
train,87413
train,86902
train,72891
train,24198
train,174185
train,177427
train,108852
train,109931
train,176544
train,79486
train,75371
train,79491
train,159505
train,110529
train,26594
train,110458
train,100367
train,124563
train,78087
train,78515
train,100535
train,82607
train,124722
train,71317
train,179595
train,139248
train,175516
train,176810
train,177806
train,178855
train,111659
train,183793
train,100922
train,181040
train,112335
train,100641
train,182404
train,72334
train,177338
train,22969
train,124657
train,25918
train,154401
train,24215
train,144213
train,144237
train,122427
train,176957
train,78634
train,109558
train,186109
train,25681
train,146229
train,110650
train,184545
train,25310
train,182575
train,74186
train,24424
train,178484
train,72916
train,173646
train,82065
train,182034
train,173137
train,78169
train,177008
train,159141
train,79232
train,79128
train,75975
train,70460
train,155091
train,26066
train,79591
train,72913
train,180869
train,109378
train,183937
train,112217
train,25660
