set,unit_id
train,76894
train,87328
train,76141
train,181072
train,26052
train,139737
train,124768
train,103916
train,24439
train,82476
train,77479
train,182975
train,82622
train,184945
train,149958
train,159632
train,77448
train,178033
train,175892
train,70362
train,98856
train,26783
train,125202
train,180089
train,22388
train,70913
train,78570
train,173124
train,72932
train,175630
train,25546
train,143307
train,123005
train,26222
train,125282
train,112194
train,74321
train,123797
train,26760
train,99722
train,72175
train,22733
train,100240
train,146020
train,25076
train,73247
train,177078
train,71270
train,177999
train,23819
train,146369
train,172939
train,139405
train,184755
train,77992
train,112244
train,186554
train,185930
train,123529
train,174546
train,182443
train,139535
train,26444
train,77028
train,77353
train,179798
train,168380
train,110353
train,173975
train,185384
train,184922
train,178261
train,74628
train,70762
train,109351
train,124846
train,122379
train,71874
train,99300
train,122574
train,81237
train,72285
train,82329
train,25471
train,82843
train,82549
train,179347
train,23965
train,109341
train,109131
train,174511
train,123078
train,75484
train,183317
train,180321
train,124706
train,178213
train,26254
train,167946
train,181071
train,87014
train,78415
train,79419
train,183371
train,123818
train,72433
train,111076
train,87380
train,111516
train,77431
train,73842
train,185484
train,167667
train,112401
train,75568
train,98494
train,87025
train,74244
train,167574
train,79506
train,123193
train,168242
train,168856
train,183445
train,78395
train,72577
train,110314
train,111871
train,149943
train,79874
train,21479
train,26579
train,110253
train,174464
train,109294
train,111608
train,73834
train,173059
train,123601
train,177610
train,110047
train,179173
train,98966
train,71974
train,98568
train,76531
train,183637
train,99514
train,76590
train,86707
train,104093
train,99828
train,122862
train,180238
train,25593
train,111602
train,25603
train,71352
train,178654
train,174276
train,74630
train,185781
train,159293
train,159682
train,124955
train,180923
train,82868
train,149691
train,123036
train,75182
train,24004
train,103577
train,168908
train,175668
train,122315
train,76977
train,185938
train,80205
train,87239
train,122984
train,112253
train,143738
train,21237
train,23642
train,26702
train,78685
train,76671
train,82104
train,125570
train,75807
train,24797
train,168341
train,186031
train,122418
train,180487
train,76589
train,73658
train,22747
train,24824
train,154319
train,24139
train,112180
train,99275
train,81446
train,26797
train,180682
train,139356
train,182745
train,178569
train,74611
train,73777
train,124081
train,87240
train,176717
train,76503
train,109744
train,124914
train,71353
train,184150
train,103943
train,78413
train,172872
train,175696
train,112219
train,99560
train,86896
train,176211
train,139570
train,99434
train,73310
train,139490
train,178913
train,179879
train,80445
train,100671
train,99183
train,103690
train,175818
train,80485
train,76128
train,168067
train,74325
train,112287
train,181734
train,21146
train,181942
train,185089
train,110014
train,109722
train,23195
train,72538
train,181604
train,22882
train,25652
train,79399
train,159451
train,110140
train,75088
train,169055
train,178728
train,159841
train,174486
train,74788
train,182672
train,184217
train,173005
train,112065
train,79281
train,123960
train,155131
train,81931
train,109862
train,24920
train,178859
train,75970
train,110396
train,180038
train,181981
train,155125
train,22461
train,168040
train,101136
train,158972
train,26833
train,186369
train,74659
train,143562
train,159346
train,79435
train,154697
train,180133
train,82357
train,168618
train,74240
train,168771
train,100385
train,159742
train,75240
train,78820
train,80676
train,20849
train,182620
train,81985
train,77094
train,184292
train,174051
train,25945
train,24468
train,23638
train,73146
train,173461
train,23722
train,73917
train,155132
train,122376
train,124232
train,76599
train,80834
train,110247
train,75908
train,180439
train,73123
train,86849
train,110455
train,182017
train,169049
train,168806
train,179140
train,186264
train,159589
train,144085
train,180275
train,168457
train,26808
train,167829
train,78431
train,22019
train,70423
train,184689
train,99813
train,124089
train,181944
train,154342
train,177356
train,76560
train,70505
train,181296
train,70739
train,82618
train,87058
train,70868
train,25761
train,70518
train,87354
train,175221
train,110808
train,22422
train,175614
train,100099
train,111665
train,179698
train,76349
train,82325
train,101142
train,168275
train,111387
train,98851
train,186602
train,71110
train,184047
train,181193
train,174305
train,71078
train,182068
train,76160
train,112127
train,139193
train,70521
train,78982
train,80889
train,109017
train,21630
train,25336
train,155239
train,185355
train,82471
train,183693
train,21487
train,173890
train,180535
train,71155
train,177574
train,173735
train,76356
train,77802
train,72638
train,154653
train,79815
train,178376
train,71719
train,124284
train,74903
train,73403
train,182535
train,177604
train,111314
train,174382
train,159179
train,177928
train,179966
train,143543
train,176648
train,111167
train,78041
train,110239
train,87213
train,168644
train,100887
train,71622
train,71655
train,25634
train,168761
train,23783
train,86965
train,80003
train,177403
train,103646
train,181332
train,182125
train,80372
train,98469
train,177368
train,155222
train,79759
train,109510
train,75836
train,186324
train,73827
train,73016
train,77935
train,99683
train,173205
train,183747
train,82321
train,76651
train,178216
train,100293
train,154259
train,182523
train,82345
train,23177
train,26733
train,24758
train,80450
train,179543
train,111372
train,111348
train,86881
train,25289
train,71953
train,22775
train,123452
train,108807
train,186351
train,72735
train,24837
train,98230
train,123187
train,181891
train,111213
train,175195
train,176579
train,139370
train,184551
train,182479
train,173812
train,186389
train,124550
train,98656
train,176829
train,180777
train,184743
train,74881
train,76374
train,186559
train,185897
train,185857
train,185345
train,73119
train,177467
train,81408
train,183202
train,72656
train,175025
train,112095
train,24579
train,109159
train,73073
train,154588
train,173171
train,100478
train,24519
train,175463
train,80190
train,158983
train,178560
train,177709
train,168339
train,100159
train,81640
train,125111
train,177203
train,111786
train,86690
train,154465
train,22711
train,175930
train,175522
train,70426
train,81317
train,87379
train,26274
train,178266
train,139528
train,159388
train,185683
train,99035
train,77477
train,74301
train,78667
train,73493
train,21891
train,139424
train,143929
train,74960
train,174061
train,186036
train,175001
train,21628
train,100251
train,22737
train,154576
train,20915
train,79865
train,173086
train,168596
train,173578
train,185794
train,175058
train,86787
train,82601
train,79045
train,100032
train,73905
train,177261
train,180820
train,81802
train,154540
train,178307
train,23136
train,75457
train,110667
train,185599
train,24672
train,103781
train,167756
train,179004
train,86552
train,146352
train,71883
train,24470
train,159714
train,179813
train,103684
train,23239
train,181638
train,184635
train,77207
train,178772
train,139197
train,110958
train,87139
train,24906
train,76090
train,24165
train,155003
train,154690
train,123765
train,73590
train,111135
train,71117
train,87501
train,178585
train,74388
train,24856
train,125286
train,185550
train,185923
train,178023
train,139718
train,25978
train,99746
train,112381
train,174963
train,100893
train,125517
train,110659
train,186018
train,23635
train,125604
train,21684
train,111911
train,75171
train,122953
train,179420
train,72273
train,103938
train,75520
train,125340
train,154448
train,74092
train,122759
train,100602
train,146368
train,75067
train,180235
train,179051
train,178329
train,184627
train,79111
train,179314
train,100421
train,78385
train,21299
train,24013
train,21137
train,110666
train,82418
train,76442
train,159205
train,183577
train,181382
train,149985
train,149767
train,108905
train,87005
train,24237
train,81003
train,82020
train,76214
train,77137
train,103823
train,178708
train,179891
train,74091
train,143673
train,167966
train,183973
train,124942
train,24860
train,99169
train,174733
train,24987
train,124982
train,74602
train,23968
train,159068
train,98796
train,122532
train,104183
train,26378
train,86648
train,74087
train,25221
train,176342
train,78645
train,179615
train,179242
train,180830
train,20908
train,77636
train,71969
train,80587
train,125162
train,75297
train,76253
train,172989
train,79225
train,22826
train,143877
train,176269
train,71519
train,179761
train,122446
train,183534
train,186346
train,186371
train,155443
train,21703
train,143969
train,24753
train,112169
train,182901
train,21315
train,125213
train,100096
train,109039
train,182891
train,82722
train,180622
train,72475
train,111645
train,122373
train,25793
train,179110
train,110156
train,24451
train,168606
train,143825
train,159410
train,139758
train,79086
train,177550
train,70469
train,25920
train,73306
train,75717
train,72275
train,103774
train,78210
train,175504
train,174881
train,78668
train,178323
train,74442
train,122407
train,80836
train,176377
train,109584
train,101089
train,159494
train,186009
train,76131
train,79293
train,173349
train,154735
train,125110
train,25908
train,174341
train,109251
train,75930
train,110764
train,186445
train,81293
train,70372
train,77889
train,82641
train,74042
train,26358
train,125030
train,81165
train,112037
train,177284
train,143521
train,180225
train,21263
train,178801
train,159673
train,76935
train,71199
train,109244
train,179840
train,23435
train,124605
train,99784
train,24960
train,101192
train,175870
train,155034
train,77456
train,111472
train,159576
train,176822
train,73704
train,112158
train,177040
train,109964
train,149916
train,176159
train,82739
train,154291
train,76114
train,123916
train,177812
train,177187
train,110708
train,179737
train,24646
train,123760
train,155189
train,179794
train,184616
train,125361
train,175307
train,25417
train,178363
train,72943
train,144046
train,109175
train,125489
train,78536
train,24398
train,77185
train,168582
train,24671
train,76878
train,25311
train,22861
train,24654
train,80344
train,77039
train,175803
train,178697
train,111489
train,123346
train,139757
train,173729
train,177995
train,182520
train,110524
train,100663
train,71277
train,168839
train,177206
train,122761
train,175789
train,181731
train,80930
train,81552
train,122723
train,176906
train,77624
train,25444
train,185592
train,174285
train,98597
train,24995
train,176875
train,122970
train,155094
train,185244
train,82750
train,173463
train,77034
train,181802
train,24606
train,122817
train,109853
train,123026
train,21442
train,74250
train,77187
train,179557
train,77057
train,177542
train,99637
train,21957
train,76523
train,149927
train,177335
train,158930
train,181954
train,100986
train,173317
train,72154
train,139199
train,176534
train,177155
train,24703
train,123391
train,182337
train,25563
train,82527
train,178646
train,21770
train,25982
train,123570
train,181262
train,101246
train,75055
train,184661
train,111784
train,99994
train,184686
train,103798
train,80583
train,185246
train,77316
train,168329
train,104046
train,98210
train,22218
train,159117
train,109037
train,25418
train,110625
train,81489
train,177420
train,144202
train,174964
train,146251
train,183929
train,79455
train,174302
train,143375
train,175292
train,87107
train,77184
train,110088
train,73325
train,168503
train,75402
train,77026
train,75902
train,22467
train,77918
train,174924
train,123717
train,73728
train,176454
train,181411
train,79130
train,159431
train,82508
train,98899
train,74120
train,111486
train,75499
train,174669
train,109297
train,23881
train,74128
train,111447
train,74382
train,185444
train,124375
train,167967
train,76964
train,81730
train,21707
train,80038
train,25437
train,22594
train,124270
train,22101
train,22493
train,124670
train,179537
train,78605
train,20996
train,98406
train,23672
train,25080
train,124093
train,100170
train,100679
train,180727
train,178246
train,174133
train,180816
train,123468
train,23109
train,146331
train,82839
train,125322
train,181305
train,177176
train,111319
train,173099
train,25298
train,70938
train,76973
train,82551
train,180249
train,99685
train,111788
train,124623
train,182243
train,82161
train,183145
train,184392
train,70865
train,78543
train,123691
train,22942
train,183254
train,74809
train,181234
train,176813
train,122616
train,78551
train,186513
train,76484
train,125066
train,110221
train,108809
train,124242
train,78343
train,21248
train,100031
train,183874
train,72995
train,99666
train,81595
train,70971
train,110834
train,185038
train,168662
train,76512
train,179496
train,122734
train,123979
train,183006
train,144226
train,87165
train,183853
train,149714
train,179610
train,159577
train,76994
train,173841
train,71913
train,178750
train,87369
train,146096
train,181509
train,186580
train,181507
train,185790
train,181209
train,103902
train,103637
train,86912
train,168169
train,99987
train,110281
train,168927
train,178016
train,111129
train,100403
train,184924
train,178924
train,112377
train,139316
train,184024
train,149915
train,25211
train,180243
train,173010
train,178208
train,70993
train,108816
train,101181
train,72964
train,109426
train,76844
train,26707
train,182142
train,184175
train,173403
train,185036
train,23828
train,176115
train,99038
train,124667
train,154341
train,99471
train,168988
train,154990
train,75704
train,24479
train,173658
train,168493
train,79327
train,82667
train,79803
train,172814
train,103932
train,174307
train,185877
train,186016
train,144068
train,174581
train,143917
train,180015
train,110301
train,159472
train,73041
train,110224
train,74870
train,111511
train,24294
train,155007
