set,unit_id
train,124919
train,179643
train,22307
train,81460
train,144061
train,87060
train,80747
train,112010
train,139420
train,21636
train,180043
train,79080
train,183366
train,181275
train,186330
train,182990
train,21271
train,179341
train,111206
train,123825
train,77743
train,75483
train,26246
train,168793
train,77207
train,86907
train,76121
train,82334
train,122661
train,182241
train,182051
train,76418
train,176640
train,77748
train,108977
train,111142
train,24976
train,22470
train,173339
train,98839
train,86637
train,76309
train,169000
train,78072
train,122857
train,111393
train,144221
train,111949
train,77346
train,122773
train,103788
train,24995
train,144004
train,87053
train,184930
train,24635
train,109182
train,181562
train,159124
train,75041
train,74283
train,181324
train,22465
train,99474
train,177718
train,174145
train,74337
train,75416
train,110977
train,175381
train,177014
train,73438
train,73376
train,100205
train,72063
train,123641
train,181224
train,174134
train,177759
train,74989
train,154568
train,22168
train,175100
train,23501
train,186142
train,172800
train,99098
train,109939
train,71360
train,175609
train,76227
train,70329
train,154849
train,176729
train,176253
train,111667
train,74376
train,173528
train,80603
train,174871
train,178809
train,149665
train,122695
train,80205
train,76544
train,23053
train,154639
train,71291
train,24696
train,109757
train,75049
train,144188
train,79064
train,21840
train,112043
train,176180
train,21858
train,111802
train,122513
train,175305
train,175069
train,103760
train,183542
train,22297
train,172921
train,181147
train,77481
train,124483
train,80932
train,22627
train,77108
train,74523
train,103741
train,168921
train,80652
train,112130
train,175282
train,184748
train,143506
train,143596
train,179951
train,26566
train,177868
train,76829
train,110878
train,99089
train,111126
train,180908
train,111887
train,77418
train,124746
train,149988
train,181099
train,23460
train,178704
train,75951
train,110821
train,167668
train,182138
train,180397
train,183775
train,80755
train,21633
train,122636
train,159377
train,80067
train,22375
train,112188
train,79063
train,181282
train,172780
train,144170
train,110340
train,125262
train,110217
train,181846
train,81477
train,123438
train,180431
train,98408
train,87338
train,100629
train,168575
train,22733
train,79074
train,21753
train,99670
train,77837
train,70563
train,70326
train,79871
train,173402
train,23916
train,101049
train,173500
train,77489
train,178768
train,124194
train,143569
train,145989
train,98731
train,149854
train,172949
train,179473
train,125436
train,78064
train,26618
train,181635
train,123315
train,177264
train,110910
train,181284
train,98419
train,76076
train,100721
train,167585
train,180461
train,24953
train,123398
train,86939
train,82341
train,77191
train,186498
train,25136
train,183085
train,71977
train,25615
train,26565
train,178736
train,149470
train,22796
train,177204
train,143659
train,123057
train,78888
train,78497
train,179846
train,75948
train,78307
train,125469
train,25145
train,74497
train,146195
train,178813
train,82306
train,125471
train,182981
train,123999
train,172764
train,74763
train,73422
train,99614
train,155048
train,180839
train,24927
train,139228
train,143555
train,80201
train,159641
train,76691
train,72621
train,175704
train,98378
train,79802
train,98581
train,76673
train,184169
train,80274
train,77546
train,122512
train,100639
train,24019
train,72850
train,99755
train,86724
train,122753
train,78560
train,77990
train,185154
train,172793
train,174409
train,173306
train,146066
train,175722
train,182849
train,100583
train,26171
train,25481
train,112079
train,143639
train,168625
train,112468
train,174645
train,73703
train,144220
train,178473
train,149967
train,159614
train,173782
train,23180
train,23244
train,73925
train,76719
train,176249
train,79886
train,124766
train,101149
train,175507
train,159819
train,81016
train,108962
train,21336
train,22617
train,175723
train,76439
train,112423
train,149873
train,76597
train,76289
train,182740
train,25085
train,109590
train,185976
train,81963
train,183566
train,76204
train,100508
train,74272
train,82503
train,101123
train,146248
train,79782
train,124340
train,125170
train,72355
train,182733
train,122785
train,73025
train,72114
train,73175
train,173863
train,175008
train,101051
train,109319
train,173988
train,82165
train,80803
train,77605
train,103836
train,169040
train,82512
train,168307
train,87392
train,24449
train,155361
train,146295
train,179585
train,110379
train,143442
train,73844
train,184160
train,24002
train,110933
train,149708
train,21991
train,167705
train,181637
train,123765
train,75061
train,23106
train,122842
train,181281
train,149456
train,174042
train,183890
train,122305
train,173619
train,173333
train,22267
train,25260
train,174794
train,125592
train,100356
train,180254
train,100586
train,86873
train,24115
train,77922
train,72480
train,78475
train,100731
train,174785
train,122702
train,79808
train,76423
train,79326
train,182430
train,111205
train,112314
train,75787
train,71935
train,174561
train,175471
train,143654
train,80630
train,123686
train,185126
train,167730
train,99439
train,168579
train,24332
train,172958
train,149514
train,179127
train,77440
train,179206
train,75965
train,176386
train,77195
train,103965
train,185129
train,72581
train,185462
train,178777
train,179675
train,158847
train,179071
train,21318
train,21123
train,176914
train,173848
train,101070
train,77749
train,183500
train,75629
train,125268
train,76244
train,143965
train,101019
train,175874
train,71585
train,122903
train,124379
train,144060
train,158914
train,73530
train,70799
train,174658
train,24567
train,75124
train,21087
train,181004
train,99780
train,81378
train,184202
train,86554
train,184586
train,174535
train,179771
train,154621
train,76248
train,77560
train,125508
train,173886
train,185127
train,71670
train,25411
train,180248
train,155397
train,82674
train,169005
train,75121
train,178731
train,80875
train,74097
train,21408
train,184693
train,81431
train,182481
train,122323
train,174162
train,143404
train,178062
train,124158
train,173670
train,72635
train,23763
train,185780
train,124205
train,185989
train,185003
