set,unit_id
train,101062
train,73019
train,123355
train,124375
train,100616
train,100167
train,178830
train,154860
train,112431
train,178861
train,174778
train,149627
train,123802
train,82355
train,100931
train,86955
train,82249
train,185939
train,182892
train,185598
train,71669
train,82002
train,154892
train,76876
train,184642
train,77719
train,70709
train,78344
train,123282
train,167565
train,79555
train,22230
train,23907
train,182784
train,159184
train,24469
train,180856
train,159383
train,82281
train,101165
train,181261
train,186424
train,168843
train,25687
train,70695
train,154268
train,86607
train,182595
train,24866
train,72477
train,155468
train,81922
train,179354
train,184275
train,182703
train,87468
train,110348
train,168390
train,181167
train,143668
train,185309
train,168531
train,122538
train,72356
train,172793
train,71371
train,77499
train,100469
train,111416
train,110751
train,180804
train,76476
train,168935
train,168689
train,21666
train,22665
train,79644
train,77698
train,26678
train,181763
train,185455
train,26218
train,71077
train,180567
train,100801
train,177289
train,182689
train,186220
train,186488
train,178156
train,103782
train,110772
train,75527
train,168713
train,108861
train,184062
train,179692
train,20925
train,173385
train,179731
train,99622
train,123331
train,23715
train,100551
train,185616
train,174861
train,149919
train,76509
train,154546
train,26517
train,82332
train,182076
train,23308
train,110752
train,23522
train,99702
train,184803
train,25774
train,82631
train,99551
train,184666
train,72486
train,79606
train,99777
train,154882
train,182287
train,186530
train,173779
train,181687
train,72236
train,109160
train,125600
train,25679
train,183440
train,78978
train,180302
train,110791
train,22339
train,179919
train,72334
train,176185
train,75179
train,26665
train,146153
train,186248
train,76649
train,154439
train,76648
train,155305
train,185080
train,75150
train,183234
train,181208
train,159385
train,103824
train,143295
train,174000
train,76438
train,143416
train,155210
train,181011
train,99438
train,22933
train,99779
train,99160
train,185199
train,103612
train,144060
train,76462
train,100177
train,104173
train,99319
train,22895
train,80536
train,80231
train,182796
train,72259
train,77913
train,111112
train,80755
train,110378
train,99036
train,72762
train,154713
train,79583
train,179113
train,185335
train,74548
train,25024
train,183958
train,176850
train,182773
train,168988
train,174006
train,80983
train,179013
train,73331
train,71968
train,146173
train,174696
train,111354
train,167609
train,79941
train,77679
train,111311
train,146084
train,186269
train,168959
train,174673
train,80733
train,79982
train,175808
train,76955
train,72211
train,185158
train,180328
train,186026
train,182823
train,146077
train,26257
train,122516
train,71270
train,109804
train,154337
train,110291
train,73713
train,177557
train,175465
train,185318
train,185900
train,22862
train,177886
train,23498
train,169000
train,77389
train,76441
train,110569
train,176320
train,154472
train,21025
train,21860
train,26507
train,23780
train,21911
train,146286
train,183393
train,175005
train,74227
train,70558
train,23803
train,74558
train,173434
train,154378
train,72220
train,21704
train,26003
train,122481
train,24087
train,110178
train,100855
train,181750
train,155008
train,168795
train,111224
train,184421
train,182492
train,20902
train,123976
train,123425
train,183889
train,26805
train,81517
train,183223
train,77313
train,143966
train,109676
train,186221
train,185021
train,180296
train,176551
train,99071
train,26250
train,100008
train,110273
train,24848
train,122790
train,124774
train,168970
train,71136
train,174459
train,167618
train,112468
