set,unit_id
train,70816
train,175397
train,71725
train,109804
train,155119
train,155419
train,175385
train,181709
train,174869
train,123751
train,109856
train,143684
train,23708
train,74212
train,80967
train,73506
train,100321
train,98191
train,77839
train,71928
train,178685
train,182067
train,80143
train,22777
train,108941
train,22898
train,146098
train,180476
train,73109
train,139227
train,75596
train,158972
train,71088
train,181143
train,81154
train,76333
train,112347
train,182987
train,181558
train,139686
train,81263
train,173962
train,175507
train,77316
train,177345
train,98470
train,184129
train,173695
train,76004
train,154325
train,174066
train,76907
train,123703
train,175186
train,87327
train,178323
train,25360
train,78335
train,23625
train,173981
train,183056
train,179796
train,76429
train,181716
train,180367
train,25907
train,98916
train,71075
train,180180
train,125057
train,185166
train,110678
train,180156
train,182374
train,158879
train,77438
train,23320
train,109214
train,82628
train,101206
train,167639
train,80450
train,123740
train,23998
train,73354
train,173603
train,174572
train,159240
train,181283
train,79502
train,23901
train,103742
train,178174
train,108892
train,25520
train,173070
train,101124
train,176778
train,79237
train,99291
train,122323
train,81197
train,175474
train,75589
train,77915
train,71912
train,174622
train,155347
train,73882
train,124504
train,176525
train,159692
train,184643
train,177096
train,124999
train,154795
train,179060
train,176273
train,143668
train,173281
train,178298
train,21886
train,122570
train,111445
train,178766
train,79840
train,173992
train,175555
train,21274
train,78935
train,123338
train,24395
train,168942
train,80468
train,79995
train,77207
train,169080
train,25139
train,110294
train,178261
train,74103
train,76359
train,80207
train,87396
train,99731
train,181701
train,22410
train,185000
train,72060
train,82474
train,177667
train,25401
train,80443
train,112202
train,184597
train,180097
train,185793
train,100911
train,185375
train,80101
train,72896
train,70614
train,172928
train,176510
train,81746
train,21446
train,168845
train,154605
train,72095
train,21090
train,179742
train,72822
train,176881
train,25499
train,168671
train,22243
train,76256
train,173364
train,110312
train,109863
train,81998
train,182743
train,22271
train,173579
train,183402
train,103776
train,159610
train,25168
train,181127
train,86921
train,176599
train,186010
train,181580
train,186367
train,73447
train,154307
train,111409
train,178192
train,77560
train,25119
train,185638
train,100798
train,79762
train,179487
train,143338
train,168630
train,78298
train,26734
train,98270
train,20921
train,173890
train,79947
train,103768
train,179025
train,182254
train,73415
train,22682
train,122621
train,100081
train,79801
train,167924
train,109722
train,139195
train,139598
train,181541
train,154930
train,175610
train,79017
train,21572
train,98589
train,101251
train,181704
train,175091
train,145999
train,22022
train,176231
train,98894
train,176479
train,75065
train,99895
train,76849
train,77421
train,86765
train,26716
train,176050
train,71647
train,82091
train,78229
train,70642
train,22093
train,149730
train,82589
train,184304
train,122661
train,149981
train,181178
train,180770
train,173825
train,172716
train,112068
train,78367
train,99656
train,176030
train,72535
train,79132
train,74980
train,75397
train,21431
train,159443
train,99446
train,146311
train,78096
train,101087
train,176577
train,100422
train,71154
train,186590
train,77079
train,111320
train,123022
train,73070
train,26267
train,112109
train,81929
train,78727
train,168175
train,122969
train,176837
train,99885
train,24233
train,77071
train,181982
train,70779
train,122766
train,181950
train,111926
train,168394
train,109334
train,146195
train,104037
train,125320
train,71423
train,99758
train,149565
train,79214
train,109802
train,182455
train,123008
train,123966
train,178721
train,77143
train,75209
train,74614
train,86575
train,183203
train,98187
train,70338
train,80268
train,172816
train,104138
train,182978
train,176693
train,109920
train,72874
train,103894
train,184278
train,75313
train,78531
train,146053
train,185429
train,159355
train,80982
train,179709
train,184086
train,183517
train,182590
train,182216
train,155026
train,183223
train,183613
train,78631
train,99973
train,124227
train,180102
train,182824
train,174842
train,78097
train,22755
train,184801
train,167874
train,155394
train,182214
train,159370
train,73107
train,70294
train,173766
train,78137
train,159095
train,159658
train,82066
train,79915
train,175998
train,168445
train,109372
train,146038
train,154327
train,172937
train,80689
train,78196
train,87122
train,82900
train,73044
train,123694
train,124156
train,175594
train,76046
train,174938
train,176016
train,71863
train,177418
train,78709
train,72829
train,81417
train,25252
train,72479
train,100178
train,175346
train,167620
train,72374
train,183138
train,71653
train,143975
train,177690
train,172679
train,22717
train,184459
train,143522
train,87434
train,122963
train,182996
train,70324
train,169091
train,110380
train,73412
train,73930
train,177849
train,98387
train,124555
train,173118
train,178351
train,110530
train,178042
train,75549
train,71237
train,99396
train,122369
train,181114
train,182270
train,82036
train,139184
train,104057
train,178907
train,122866
train,144113
train,124438
train,98769
train,179105
train,75170
train,76750
train,182950
train,176613
train,74165
train,81056
train,111092
train,175412
train,154593
train,183866
train,109198
train,178839
train,168772
train,75815
train,149875
train,21516
train,98940
train,181478
train,144202
train,22887
train,99534
train,76900
train,178740
train,173303
train,167573
train,98537
train,87325
train,184848
train,23638
train,81517
train,24679
train,74442
train,26337
train,185820
train,169083
train,177733
train,24445
train,109152
train,26092
train,149836
train,175485
train,183867
train,143899
train,110984
train,145968
train,78534
train,80666
train,26174
train,175710
train,99063
train,110710
train,155469
train,154460
train,74043
train,122372
train,75465
train,73810
train,71101
train,175506
train,159788
train,155323
train,111393
train,74641
train,22165
train,21060
train,80390
train,180603
train,82177
train,98588
train,99179
train,149936
train,98724
train,122495
train,143701
train,181293
train,82839
train,139443
train,99213
train,173675
train,22881
train,172911
train,125059
train,149879
train,159314
train,74755
train,125553
train,124938
train,21490
train,72918
train,73515
train,80929
train,108983
train,100907
train,122857
train,183437
train,104178
train,109872
train,181698
train,21673
train,81899
train,111845
train,75678
train,79205
train,183763
train,167897
train,21654
train,178072
train,71637
train,177322
train,81140
train,72194
train,124771
train,82016
train,183646
train,75000
train,180342
train,22390
train,101026
train,71065
train,186352
train,72962
train,176504
train,149769
train,78806
train,25938
train,77727
train,74598
train,186081
train,74860
train,81261
train,110066
train,123924
train,77048
train,109419
train,77591
train,158884
train,146056
train,25071
train,111014
train,143676
train,110026
train,74967
train,123364
train,100394
train,178710
train,139527
train,110780
train,80517
train,74518
train,173114
train,154429
train,100202
train,110101
train,179819
train,74337
train,70742
train,184652
train,87346
train,168829
train,98582
train,146364
train,82569
train,81888
train,123584
train,146037
train,98505
train,78236
train,168287
train,21788
train,78347
train,110411
train,110559
train,87406
train,181150
train,183658
train,111242
train,122281
train,167934
train,176897
train,109595
train,21027
train,179581
train,81434
train,98972
train,21776
train,81728
train,78914
train,143383
train,178491
train,22492
train,185124
train,80729
train,123521
train,174849
train,122277
train,179489
train,24433
train,174136
train,124868
train,76156
train,173283
train,25534
train,80395
train,125303
train,87414
train,72158
train,123172
train,109363
train,183655
train,159603
train,110476
train,70809
train,78152
train,79869
train,71086
train,80117
train,80673
train,76637
train,182354
train,110333
train,76199
train,143483
train,26547
train,108958
train,108810
train,186065
train,87242
train,110062
train,80629
train,178810
train,77992
train,80764
train,73571
train,112181
train,82411
train,144031
train,122924
train,180557
train,24882
train,71493
train,124604
train,123280
train,25331
train,184377
train,109123
train,74502
train,78324
train,98678
train,181896
train,123224
train,103771
train,125353
train,174891
train,168738
train,99730
train,154981
train,78666
train,72531
train,123334
train,154509
train,108917
train,70848
train,186375
train,21806
train,87184
train,183935
train,81950
train,100697
train,175033
train,176721
train,25039
train,24374
train,24845
train,173131
train,177936
train,123801
train,144061
train,172989
train,124428
train,143966
train,111081
train,177201
train,183009
train,143389
train,109347
train,123466
train,76135
train,185108
train,167858
train,78350
