set,unit_id
train,46753
train,3301
train,17175
train,47156
train,40791
train,45242
train,2846
train,7401
train,21886
train,42393
train,32752
train,7669
train,49649
train,19443
train,16255
train,24850
train,26700
train,31569
train,44837
train,12213
train,35991
train,15050
train,50255
train,37240
train,14423
train,19174
train,5105
train,44328
train,6977
train,11262
train,25500
train,1053
train,29195
train,41574
train,14407
train,48342
train,18280
train,32868
train,8516
train,23707
train,14970
train,11608
train,36033
train,49045
train,29698
train,17433
train,49065
train,43041
train,47296
train,35902
train,31661
train,9851
train,35805
train,18926
train,48959
train,21335
train,22118
train,25765
train,14720
train,20027
train,17157
train,15271
train,18806
train,35826
train,27577
train,37343
train,7089
train,7024
train,6790
train,47585
train,47627
train,25349
train,33063
train,17692
train,4727
train,14473
train,26947
train,11261
train,31786
train,19252
train,256
train,4139
train,49386
train,4469
train,39116
train,35608
train,49712
train,13484
train,661
train,16374
train,17512
train,13572
train,36617
train,24527
train,33312
train,33232
train,48170
train,22993
train,25791
train,33186
train,42327
train,9450
train,10585
train,37699
train,1915
train,13617
train,28884
train,7512
train,42591
train,9707
train,13023
train,23936
train,22911
train,28077
train,33655
train,32000
train,28244
train,31723
train,24341
train,17666
train,4667
train,39710
train,47986
train,37457
train,29074
train,43744
train,3711
train,8390
train,2107
train,8283
train,3059
train,731
train,29175
train,38899
train,7411
train,39826
train,34468
train,9297
train,49480
train,12177
train,1676
train,16444
train,10278
train,38748
train,18042
train,24671
train,47975
train,10242
train,24240
train,2462
train,3159
train,29848
train,24267
train,10644
train,31939
train,16202
train,12985
train,3060
train,18948
train,10901
train,30732
train,19471
train,32527
train,15197
train,9164
train,5312
train,41722
train,24465
train,35682
train,4470
train,35875
train,12844
train,25877
train,21874
train,21748
train,43341
train,30042
train,47066
train,41965
train,15101
train,17983
train,48092
train,23558
train,22133
train,7882
train,14057
train,22007
train,44264
train,18781
train,49405
train,39900
train,27262
train,20315
train,43021
train,43047
train,28
train,21688
train,39119
train,26063
train,552
train,45923
train,49099
train,4770
train,31574
train,32827
train,42959
train,35045
train,36601
train,26440
train,50339
train,48502
train,29975
train,25598
train,47475
train,3760
train,49303
train,9975
train,9313
train,29469
train,22553
train,35947
train,39554
train,30692
train,37877
train,25778
train,40309
train,24448
train,27495
train,5106
train,24502
train,22937
train,17114
train,31453
train,37715
train,44594
train,41433
train,26238
train,5568
train,17251
train,22048
train,37826
train,29730
train,2131
train,34112
train,5448
train,22298
train,19991
train,1322
train,27325
train,5398
train,37584
train,9960
train,47026
train,43412
train,21193
train,19493
train,2092
train,46934
train,43401
train,31785
train,48006
train,15640
train,35954
train,50034
train,9601
train,32750
train,9376
train,17537
train,14388
train,43926
train,24570
train,50218
train,25282
train,23768
train,2595
train,22774
train,12131
train,40387
train,27756
train,3502
train,16072
train,24687
train,6093
train,12373
train,6684
train,48412
train,26135
train,30931
train,18529
train,48947
train,15465
train,2069
train,31909
train,43264
train,19888
train,23310
train,37875
train,33790
train,21089
train,14963
train,16780
train,32683
train,41977
train,25329
train,47624
train,10234
train,27129
train,14277
train,38076
train,48766
train,43390
train,48302
train,24526
train,24935
train,12023
train,34755
train,41070
train,28688
train,5437
train,6349
train,35025
train,5390
train,42886
train,13859
train,2927
train,31312
train,44692
train,30649
train,23587
train,49018
train,9441
train,44410
train,21398
train,9171
train,47073
train,6547
train,6653
train,46868
train,46554
train,30686
train,46774
train,4511
train,16262
train,1007
train,12684
train,17457
train,5100
train,18501
train,15915
train,11074
train,32832
train,39436
train,19094
train,20201
train,30320
train,1209
train,48159
train,49050
train,14772
train,24307
train,38166
train,22618
train,5899
train,28195
train,37521
train,9814
train,25640
train,49030
train,9720
train,510
train,21760
train,43019
train,15275
train,1972
train,46749
train,9677
train,35699
train,39356
train,14498
train,6511
train,18164
train,49008
train,21986
train,28577
train,30501
train,43155
train,45835
train,49189
train,6490
train,25571
train,7224
train,22036
train,28456
train,37124
train,23280
train,25213
train,2795
train,45881
train,48506
train,31162
train,16562
train,3149
train,13888
train,18246
train,50168
train,9437
train,37490
train,10910
train,24862
train,33978
train,25519
train,37036
train,2188
train,28025
train,11286
train,48194
train,41578
train,21192
train,41511
train,17073
train,21787
train,46073
train,30850
train,11806
train,4870
train,20830
train,27527
train,49267
train,23438
train,47587
train,1256
train,47796
train,659
train,48608
train,642
train,6245
train,50841
train,41697
train,9791
train,43195
train,25196
train,41163
train,5539
train,11893
train,33737
train,34342
train,2630
train,49195
train,9941
train,13167
train,39114
train,24585
train,1879
train,38099
train,48470
train,2858
train,10144
train,1751
train,25793
train,27675
train,22217
train,26347
train,24532
train,13115
train,5104
train,3451
train,2685
train,40977
train,43506
train,28394
train,19614
train,27907
train,31045
train,11710
train,28732
train,5378
train,5918
train,2323
train,427
train,34442
train,24297
train,10202
train,42383
train,3525
train,14188
train,29154
train,25373
train,48915
train,9189
train,32702
train,8957
train,21196
train,47527
train,48265
train,39602
train,19612
train,31028
train,29126
train,17762
train,4550
train,4037
train,36848
train,34722
train,37578
train,34550
train,22690
train,28642
train,48260
train,14843
train,47488
train,5502
train,35431
train,8389
train,19383
train,34157
train,31403
train,7682
train,20152
train,22712
train,7469
train,17816
train,30702
train,22095
train,7263
train,25128
train,21184
train,44192
train,27606
train,31919
train,35428
train,31299
train,40193
train,39090
train,9212
train,27019
train,19577
train,3961
train,12083
train,47184
train,5353
train,9127
train,3697
train,6678
train,23003
train,14079
train,49110
train,19777
train,45825
train,15868
train,32938
train,39429
train,32735
train,18812
train,49811
train,2971
train,27676
train,46581
train,36290
train,24468
train,14703
train,39026
train,2363
train,29042
train,47894
train,18836
train,20742
train,44129
train,4817
train,19421
train,5196
train,21538
train,16768
train,3635
train,44889
train,12978
train,2942
train,17310
train,11287
train,39770
train,36362
train,30632
train,23635
train,24313
train,666
train,40863
train,47916
train,43587
train,38527
train,8511
train,36847
train,6693
train,47087
train,24994
train,30310
train,13627
train,43472
train,23410
train,21354
train,10750
train,45279
train,41866
train,14393
train,33016
train,44159
train,5343
train,2628
train,33809
train,33192
train,36418
train,38526
train,19610
train,20960
train,15263
train,9645
train,34106
train,22974
train,40576
train,2707
train,1851
train,41059
train,2985
train,21857
train,3044
train,33461
train,36516
train,7079
train,7309
train,42543
train,46312
train,31735
train,21937
train,6025
train,28574
train,49577
train,12062
train,19056
train,2356
train,10024
train,45561
train,28953
train,39760
train,46159
train,27764
train,5786
train,11329
train,1461
train,18367
train,32609
train,26814
train,38930
train,45260
train,19431
train,29738
train,13188
train,38305
train,3809
train,47376
train,11292
train,7611
train,29118
train,32058
train,46470
train,30507
train,41242
train,20254
train,36816
train,40699
train,21364
train,36706
train,36620
train,27250
train,42057
train,37880
train,30403
train,9599
train,6727
train,18131
train,29918
train,28323
train,13749
train,38158
train,186
train,36587
train,27352
train,3332
train,44094
train,47046
train,48373
train,12629
train,27023
train,2800
train,26714
train,14331
train,49942
train,14692
train,47483
train,7083
train,40249
train,11587
train,36737
train,4413
train,39068
train,3095
train,37189
train,29258
train,4090
train,27123
train,34671
train,43612
train,10460
train,3923
train,7245
train,7051
train,21942
train,50328
train,37763
train,9444
train,41363
train,40012
train,18234
train,24506
train,12647
train,43940
train,40349
train,37994
train,25953
train,9527
train,31509
train,27253
train,29632
train,22136
train,17973
train,23584
train,33084
train,46136
train,18360
train,38064
train,18066
train,38287
train,4658
train,3156
train,45587
train,42309
train,35974
train,28978
train,3432
train,45512
train,25610
train,45876
train,5577
train,28754
train,15833
train,2225
train,5772
train,1999
train,16706
train,32833
train,4205
train,37096
train,46629
train,31317
train,37053
train,27722
train,13353
train,46319
train,11251
train,33372
train,5322
train,36508
train,22479
train,39079
train,9952
train,29823
train,3824
train,41107
train,40051
train,16501
train,42926
train,9734
train,39260
train,40924
train,22891
train,39093
train,6116
train,34068
train,33890
train,50234
train,29496
train,2321
train,36618
train,11257
train,7929
train,39022
train,32336
train,28834
train,14104
train,9182
train,36811
train,49230
train,50653
train,15126
train,25331
train,43899
train,44644
train,1504
train,28757
train,13476
train,46453
train,27608
train,9449
train,32250
train,34504
train,36104
train,29925
train,15155
train,37144
train,18884
train,3578
train,28525
train,43294
train,15662
train,22787
train,44014
train,18808
train,22981
train,7761
train,13035
train,45575
train,16866
train,30176
train,22414
train,30575
train,31928
train,34033
train,17067
train,5157
train,22139
train,2792
train,26648
train,47726
train,16110
train,36335
train,3870
train,13179
train,424
train,23435
train,6212
train,38284
train,33447
train,20976
train,50399
train,19439
train,45359
train,35567
train,11650
train,2083
train,49340
train,42316
train,42420
train,10999
train,3900
train,26768
train,49816
train,25204
train,50094
train,6868
train,34472
train,3423
train,38525
train,35763
train,7434
train,48149
train,3949
train,19043
train,47979
train,16574
train,9131
train,41845
train,10069
train,50051
train,21801
train,33824
train,48910
train,13831
train,31837
train,275
train,15247
train,48428
train,18645
train,8992
train,17184
train,49602
train,28084
train,23501
train,19073
train,38370
train,50473
train,20942
train,32237
train,33652
train,30647
train,14127
train,49815
train,38111
train,50739
train,10564
train,24355
train,30379
train,20060
train,48519
train,4211
train,41469
train,9215
train,34811
train,10252
train,28965
train,38781
train,23141
train,37310
train,37272
train,20002
train,50736
train,16884
train,10262
train,32315
train,22159
train,6191
train,6461
train,28388
train,26493
train,37491
train,13934
train,21050
train,5407
train,24047
train,27039
train,32859
train,3214
train,1870
train,28324
train,33290
train,28150
train,24691
train,19607
train,828
train,32463
train,17266
train,39759
train,4761
train,16942
train,9636
train,43819
train,23340
train,4880
train,46219
train,16837
train,39585
train,8070
train,38688
train,42539
train,47258
train,6395
train,33353
train,3664
train,17518
train,32200
train,45649
train,145
train,49039
train,48052
train,22423
train,28309
train,7343
train,42138
train,28090
train,19477
train,355
train,45111
train,40469
train,8538
train,29871
train,14026
train,43235
train,40985
train,8698
train,36226
train,6715
train,24272
train,5856
train,43181
train,47179
train,6537
train,47541
train,47069
train,26252
train,30053
train,128
train,12843
train,14810
train,25661
train,41572
train,17978
train,9926
train,17401
train,47309
train,10704
train,41481
train,35195
train,21834
train,18454
train,10166
train,49232
train,34968
train,50435
train,41472
train,12681
train,33988
train,13071
train,36116
train,46412
train,3018
train,12637
train,22252
train,21223
train,36714
train,29252
train,49604
train,18626
train,49956
train,11199
train,32061
train,25562
train,24647
train,38868
train,16339
train,39954
train,25392
train,10
train,19446
train,44544
train,43708
train,23138
train,45189
train,25253
train,49781
train,2508
train,42523
train,35520
train,45069
train,4142
train,41506
train,15876
train,49434
train,43575
train,36365
train,34955
train,30188
train,42974
train,25886
train,13956
train,2663
train,34812
train,19811
train,40641
train,16330
train,24519
train,3654
train,26464
train,2551
train,1571
train,5225
train,23368
train,6295
train,5286
train,22462
train,790
train,45669
train,19028
train,26312
train,42259
train,43915
train,18882
train,31030
train,49330
train,1191
train,14243
train,15211
train,27891
train,29652
train,9534
train,50632
train,1098
train,2852
train,8335
train,8259
train,42239
train,18285
train,50449
train,25337
train,25229
train,48892
train,43130
train,47728
train,15661
train,42953
train,14111
train,37883
train,38531
train,29783
train,7143
train,9693
train,12115
train,48213
train,37580
train,4851
train,42256
train,29309
train,18827
train,24312
train,24337
train,6111
train,45845
train,9287
train,22922
train,3672
train,2040
train,29883
train,42825
train,6260
train,6142
train,3507
train,39150
train,16842
train,27424
train,25034
train,14748
train,38114
train,46263
train,15498
train,48220
train,41039
train,12126
train,32475
train,30345
train,47684
train,11675
train,32029
train,41662
train,8378
train,10107
train,25800
train,37297
train,47950
train,26310
train,46318
train,12182
train,46044
train,42756
train,37193
train,36941
train,30898
train,45604
train,36095
train,5835
train,12040
train,38259
train,38013
train,40903
train,34864
train,24407
train,13401
train,43135
train,48486
train,5952
train,24233
train,43883
train,49106
train,18987
train,39013
train,4395
train,21080
train,39752
train,30719
train,21088
train,34613
train,9040
train,47558
train,32333
train,39782
train,43637
train,46507
train,30415
train,37817
train,42215
train,3233
train,29478
train,29910
train,5717
train,43964
train,8401
train,814
train,40690
train,40796
train,36177
train,1129
train,18600
train,25081
train,34688
train,8560
train,50250
train,13694
train,20356
train,50733
train,2440
train,15482
train,2336
train,18503
train,3973
train,277
train,30785
train,41144
train,50205
train,47605
train,19546
train,21499
train,31951
train,36428
train,28799
train,11048
train,36432
train,21234
train,16819
train,42644
train,3178
train,4959
train,7782
train,45493
train,4000
train,46126
train,43358
train,11759
train,33250
train,41471
train,37318
train,8281
train,47416
train,39076
train,15529
train,49778
train,35057
train,9018
train,1465
train,18540
train,46292
train,46139
train,29948
train,2351
train,4704
train,50502
train,30979
train,7968
train,46437
train,14863
train,30371
train,15131
train,43216
train,19744
train,1373
train,23206
train,19644
train,23610
train,44851
train,11289
train,5621
train,19151
train,12475
train,23083
train,36129
train,20605
train,13078
train,49936
train,25713
train,26227
train,1486
train,22386
train,40459
train,9978
train,9834
train,16292
train,44141
train,10536
train,25138
train,44824
train,34589
train,1889
train,41385
train,19290
train,27806
train,18816
train,48901
train,33395
train,18664
train,49061
train,22097
train,31584
train,17633
train,23253
train,5697
train,12514
train,5261
train,16387
train,46927
train,40561
train,46059
train,34906
train,14845
train,29102
train,40150
train,16821
train,49911
train,14360
train,13541
train,46290
train,34416
train,21412
train,27150
train,31058
train,44789
train,16481
train,27751
train,48224
train,18361
train,14132
train,35909
train,10494
train,34193
train,31002
train,3188
train,23562
