set,unit_id
train,29492
train,25143
train,34592
train,20600
train,25152
train,20972
train,13155
train,29034
train,43052
train,6093
train,10707
train,25777
train,36343
train,22620
train,6304
train,44184
train,46566
train,685
train,35979
train,17289
train,503
train,30480
train,30735
train,46894
train,22671
train,8798
train,16052
train,6949
train,15833
train,30816
train,22005
train,34369
train,50020
train,19707
train,17457
train,12064
train,19086
train,35659
train,43186
train,44803
train,10605
train,39365
train,21959
train,16443
train,13631
train,9941
train,34195
train,14245
train,15409
train,49967
train,47440
train,28622
train,28233
train,30010
train,3291
train,33570
train,37749
train,35317
train,30033
train,24464
train,27895
train,13048
train,30108
train,47188
train,43832
train,49392
train,8634
train,25437
train,21179
train,15725
train,32176
train,9383
train,41521
train,47673
train,24884
train,30373
train,5641
train,48359
train,28400
train,45685
train,18308
train,11735
train,4375
train,6663
train,8247
train,45843
train,38812
train,11388
train,16033
train,21258
train,39335
train,31111
train,47104
train,8564
train,34241
train,39805
train,10417
train,6553
train,39993
train,5561
train,36072
train,36326
train,8165
train,17395
train,2711
train,39847
train,25220
train,48368
train,50518
train,12400
train,39230
train,11316
train,34343
train,7254
train,40567
train,17945
train,32182
train,18742
train,17151
train,46414
train,18995
train,45871
train,30030
train,46395
train,36698
train,33936
train,13326
train,33674
train,18625
train,46724
train,49063
train,43811
train,35699
train,21461
train,26525
train,21801
train,36432
train,5648
train,2300
train,35761
train,34526
train,9705
train,641
train,11906
train,39116
train,4463
train,3741
train,11350
train,15370
train,1990
train,1052
train,32458
train,5394
train,34411
train,45245
train,27211
train,45230
train,28526
train,43074
train,26014
train,3570
train,35908
train,19656
train,14251
train,16193
train,30729
train,42815
train,33126
train,16806
train,39332
train,2071
train,33185
train,15004
train,43699
train,12586
train,38461
train,7395
train,6660
train,41878
train,48596
train,4537
train,3073
train,16784
train,8879
train,25034
train,27786
train,13055
train,35559
train,38419
train,14839
train,12243
train,19201
train,26801
train,3706
train,6714
train,13622
train,29572
train,27712
train,11014
train,26887
train,11200
train,34889
train,45425
train,24912
train,8869
train,34811
train,4065
train,45387
train,13099
train,17257
train,35690
train,23533
train,49886
train,26101
train,1709
train,42563
train,42860
train,6715
train,8973
train,4807
train,40118
train,31895
train,44871
train,2774
train,40650
train,11566
train,44370
train,1312
train,9595
train,42703
train,5482
train,21920
train,18992
train,47525
train,1386
train,25746
train,22
train,11593
train,32395
train,10310
train,6722
train,15274
train,24897
train,21147
train,23967
train,32237
train,1033
train,35814
train,38856
train,15760
train,12911
train,27925
train,40732
train,3409
train,40527
train,14869
train,37215
train,14810
train,14179
train,40119
train,12626
train,32733
train,8924
train,4425
train,16621
train,39638
train,27410
train,27775
train,42498
train,11472
train,25275
train,23787
train,16865
train,29969
train,37330
train,37415
train,46256
train,41127
train,11478
train,33912
train,48472
train,19286
train,17336
train,25094
train,12582
train,8436
train,20382
train,31258
train,41908
train,11003
train,46270
train,2850
train,35426
train,5992
train,3362
train,33045
train,33030
train,16735
train,12842
train,21815
train,30128
train,7792
train,24478
train,17544
train,26368
train,38711
train,38766
train,28197
train,36341
train,1387
train,4933
train,13057
train,44757
train,48496
train,8846
train,5042
train,34674
train,9718
train,32941
train,17885
train,29479
train,43137
train,50735
train,48241
train,11668
train,997
train,8212
train,44516
train,46171
train,45081
train,41277
train,19313
train,50261
train,42626
train,25883
train,37003
train,28858
train,4967
train,27872
train,6866
train,14485
train,31810
train,12760
train,4645
train,2812
train,29685
train,37124
train,3367
train,34257
train,31566
train,15757
train,40252
train,19266
train,23174
train,9864
train,3819
train,36612
train,4527
train,13877
train,16675
train,23918
train,33511
train,30445
train,6840
train,34330
train,46614
train,18592
train,29526
train,33520
train,366
train,39622
train,10436
train,1194
train,5979
train,9531
train,6498
train,46356
train,11146
train,40010
train,40910
train,35547
train,15506
train,33033
train,20614
train,22661
train,7649
train,18569
train,17077
train,44724
train,12434
train,29762
train,4803
train,11210
train,4020
train,8987
train,23871
train,40634
train,25805
train,35061
train,25707
train,2066
train,29682
train,47176
train,24039
train,439
train,37823
train,25759
train,36340
train,28231
train,10285
train,34418
train,8735
train,15172
train,36545
train,40568
train,32085
train,31635
train,14708
train,37968
train,33265
train,5332
train,27911
train,16311
train,4055
train,32412
train,14969
train,8042
train,23949
train,39390
train,10723
train,36362
train,41683
train,30451
train,11421
train,26293
train,23832
train,16686
train,13613
train,4314
train,2351
train,3519
train,46142
train,33018
train,14036
train,41718
train,26206
train,48227
train,7727
train,7010
train,19001
train,11641
train,8430
train,42798
train,10432
train,17480
train,36703
train,19754
train,12106
train,20650
train,33416
train,28897
train,32577
train,12032
train,1218
train,47281
train,16067
train,29836
train,1335
train,17104
train,5459
train,9881
train,12661
train,19841
train,26953
train,40491
train,9152
train,23437
train,11020
train,45246
train,4640
train,34093
train,47429
train,47131
train,4121
train,2767
train,29576
train,22284
train,19767
train,46730
train,44880
train,21515
train,29707
train,29511
train,27135
train,11987
train,9217
train,4217
train,50548
train,20611
train,47473
train,23240
train,44891
train,29527
train,20951
train,11576
train,36412
train,6804
train,17044
train,30424
train,40835
train,38454
train,45423
train,12204
train,34260
train,49254
train,27452
train,43544
train,24737
train,24296
train,35011
train,10075
train,29430
train,22362
train,15663
train,41928
train,9773
train,786
train,37631
train,42546
train,13688
train,443
train,50613
train,34099
train,21166
train,42786
train,22766
train,26693
train,18485
train,731
train,34785
train,6711
train,47069
train,48965
train,37365
train,2823
train,32784
train,16535
train,17141
train,14282
train,6611
train,3877
train,47146
train,42343
train,19693
train,25048
train,14047
train,37802
train,29520
train,11367
train,16519
train,35080
train,23962
train,19548
train,50783
train,38083
train,15250
train,33450
train,34090
train,16630
train,38849
train,805
train,46329
train,9346
train,14681
train,10200
train,3173
train,28742
